,Start,End,Protein_ID,Gene,Product,Strand
888,1221197,1221542,['WP_011964939.1'],,['hypothetical protein'],1
889,1221621,1221894,['WP_158303733.1'],,['hypothetical protein'],1
890,1221899,1222343,['WP_011964941.1'],,['hypothetical protein'],1
891,1222381,1222600,['WP_011964942.1'],,['hypothetical protein'],1
892,1222613,1222859,['WP_041174515.1'],,['hypothetical protein'],1
893,1222861,1223146,['WP_008670593.1'],,['DUF3127 domain-containing protein'],1
894,1223142,1223697,['WP_008670592.1'],,['DUF3575 domain-containing protein'],1
895,1223706,1225770,['WP_011964944.1'],,['hypothetical protein'],1
896,1225759,1226626,['WP_011964945.1'],,['hypothetical protein'],1
897,1226662,1227610,['WP_011964946.1'],,['fimbrillin family protein'],1
898,1227657,1229247,['WP_011964947.1'],,['fimbrillin family protein'],1
899,1229270,1230068,['WP_011964948.1'],,['fimbrillin family protein'],1
900,1230075,1230396,['WP_041174407.1'],,['hypothetical protein'],1
901,1230392,1230734,['WP_032949216.1'],,['hypothetical protein'],1
902,1230702,1233123,['WP_011964950.1'],,['conjugal transfer protein'],1
903,1233152,1233674,['WP_011964951.1'],,['conjugal transfer protein TraI'],1
904,1233675,1234449,['WP_011964952.1'],,['hypothetical protein'],1
905,1234454,1235078,['WP_007839629.1'],,['membrane protein'],1
906,1235074,1236046,['WP_011964953.1'],['traM'],['conjugative transposon protein TraM'],1
907,1236078,1236534,['WP_011964954.1'],,['hypothetical protein'],1
908,1238517,1238751,['WP_008670649.1'],,['hypothetical protein'],1
909,1239344,1240499,['WP_011964960.1'],['traN'],['conjugative transposon protein TraN'],1
910,1240495,1241056,['WP_011964961.1'],,['M23 family metallopeptidase'],1
911,1241027,1241369,['WP_008670646.1'],,['hypothetical protein'],1
912,1241365,1241687,,,['HTH domain-containing protein'],1
913,1241683,1242745,['WP_011964963.1'],,['hypothetical protein'],1
914,1243618,1244167,['WP_011964964.1'],,['RNA polymerase sigma-70 factor'],-1
915,1244688,1245405,['WP_080510724.1'],,['FecR family protein'],1
916,1245443,1248845,['WP_011964966.1'],,['TonB-dependent receptor'],1
917,1248857,1250771,['WP_011964967.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
918,1250807,1252160,['WP_011964968.1'],,['DUF1735 domain-containing protein'],1
919,1252259,1255169,['WP_011964969.1'],,['M60 family metallopeptidase'],1
920,1255300,1256947,['WP_011964970.1'],,['Gfo/Idh/MocA family oxidoreductase'],1
921,1257233,1259048,['WP_011964971.1'],,['fimbrillin family protein'],-1
922,1259118,1259397,['WP_011964972.1'],,['hypothetical protein'],-1
923,1259412,1260147,['WP_011964973.1'],,['AAA family ATPase'],-1
924,1260642,1260885,['WP_008671547.1'],,['hypothetical protein'],1
925,1260974,1261814,['WP_011964974.1'],,['DNA adenine methylase'],1
926,1262707,1263019,['WP_041174410.1'],,['hypothetical protein'],-1
927,1263911,1264103,['WP_011964977.1'],,['hypothetical protein'],1
928,1264335,1267431,['WP_011964978.1'],,['TonB-dependent receptor'],1
929,1267459,1269097,['WP_011964979.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
930,1269263,1269668,['WP_011964980.1'],,['hypothetical protein'],1
931,1269673,1271029,['WP_011964981.1'],,['hypothetical protein'],1
932,1271167,1274629,['WP_011964982.1'],,['hypothetical protein'],1
933,1275040,1276645,['WP_011964984.1'],,['type IV secretion system DNA-binding domain-containing protein'],1
934,1276657,1277608,['WP_041174412.1'],,['hypothetical protein'],-1
935,1277597,1278140,['WP_011964986.1'],,['hypothetical protein'],-1
936,1278765,1279713,['WP_011964988.1'],,['amidoligase family protein'],1
937,1279709,1279955,['WP_008670776.1'],,['hypothetical protein'],1
938,1280448,1282008,['WP_011964989.1'],['istA'],['IS21 family transposase'],1
939,1281994,1282792,['WP_011964990.1'],['istB'],['IS21-like element helper ATPase IstB'],1
940,1282835,1286942,['WP_041174517.1'],,['response regulator'],1
941,1287008,1288811,['WP_005844415.1'],['typA'],['translational GTPase TypA'],1
942,1288871,1289522,['WP_011964992.1'],,['nitroreductase family protein'],-1
943,1289627,1291235,['WP_005844412.1'],['pckA'],['phosphoenolpyruvate carboxykinase (ATP)'],-1
944,1291495,1292155,['WP_005844410.1'],['upp'],['uracil phosphoribosyltransferase'],1
945,1292311,1293316,['WP_005844408.1'],,['2-oxoacid:ferredoxin oxidoreductase subunit beta'],-1
946,1293339,1295187,['WP_005844406.1'],,['2-oxoacid:acceptor oxidoreductase subunit alpha'],-1
947,1295739,1296930,['WP_005844404.1'],['kbl'],['glycine C-acetyltransferase'],-1
948,1297100,1298054,['WP_005844402.1'],,['NAD-dependent epimerase/dehydratase family protein'],1
949,1298302,1299910,['WP_005844412.1'],['pckA'],['phosphoenolpyruvate carboxykinase (ATP)'],-1
950,1300170,1300830,['WP_005844410.1'],['upp'],['uracil phosphoribosyltransferase'],1
951,1300986,1301991,['WP_005844408.1'],,['2-oxoacid:ferredoxin oxidoreductase subunit beta'],-1
952,1302014,1303862,['WP_005844406.1'],,['2-oxoacid:acceptor oxidoreductase subunit alpha'],-1
953,1304414,1305605,['WP_005844404.1'],['kbl'],['glycine C-acetyltransferase'],-1
954,1305775,1306729,['WP_005844402.1'],,['NAD-dependent epimerase/dehydratase family protein'],1
955,1306871,1307936,['WP_011964993.1'],,['sugar kinase'],1
956,1308200,1311188,['WP_005844398.1'],['secDF'],['protein translocase subunit SecDF'],-1
957,1311366,1313454,['WP_008666673.1'],,['M3 family metallopeptidase'],-1
958,1313480,1314560,['WP_011964994.1'],,['endonuclease/exonuclease/phosphatase family protein'],-1
959,1314563,1315457,['WP_005850230.1'],,['rhomboid family intramembrane serine protease'],-1
960,1315437,1316115,['WP_005850228.1'],,['rhomboid family intramembrane serine protease'],-1
961,1316325,1316598,['WP_005844385.1'],,['HU family DNA-binding protein'],1
962,1316690,1320020,['WP_011964995.1'],,['DUF4981 domain-containing protein'],1
963,1320191,1320662,['WP_005844381.1'],,['virulence RhuM family protein'],1
964,1320664,1321720,['WP_011964996.1'],['mnmA'],['tRNA 2-thiouridine(34) synthase MnmA'],1
965,1321867,1323430,['WP_011964997.1'],,['arylsulfatase'],1
966,1324231,1326211,['WP_005844374.1'],,['carbohydrate binding domain-containing protein'],-1
967,1326234,1327770,['WP_008666664.1'],,"['arabinan endo-1,5-alpha-L-arabinosidase']",-1
968,1328049,1332276,['WP_011964998.1'],,['response regulator'],1
969,1332408,1334337,['WP_041174518.1'],,['glycoside hydrolase family 97 protein'],1
970,1334775,1337985,['WP_005850211.1'],,['TonB-dependent receptor'],1
971,1338004,1339756,['WP_005844363.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
972,1339780,1341559,['WP_011965000.1'],,['bacterial Ig-like domain-containing protein'],1
973,1341632,1343516,['WP_005850207.1'],,"['arabinan endo-1,5-alpha-L-arabinosidase']",1
974,1343890,1345372,['WP_011965001.1'],,['cysteine--tRNA ligase'],1
975,1345598,1347131,['WP_008781360.1'],,['aromatic amino acid lyase'],1
976,1347127,1347856,['WP_011965002.1'],['fabG'],['3-oxoacyl-ACP reductase FabG'],1
977,1347863,1349093,['WP_011965003.1'],,['beta-ketoacyl-[acyl-carrier-protein] synthase family protein'],1
978,1349114,1349366,['WP_005844349.1'],,['acyl carrier protein'],1
979,1349365,1350250,['WP_011965004.1'],,['acyltransferase'],1
980,1350263,1351334,['WP_011965005.1'],,['methyltransferase domain-containing protein'],1
981,1351330,1351768,['WP_005844343.1'],,['hydroxymyristoyl-ACP dehydratase'],1
982,1351764,1352208,['WP_011965006.1'],,['acyl-CoA thioesterase'],1
983,1352192,1353923,['WP_005844339.1'],,['beta-ACP synthase'],1
984,1353928,1354186,['WP_005844336.1'],,['acyl carrier protein'],1
985,1354182,1355373,['WP_011965007.1'],,['beta-ketoacyl-[acyl-carrier-protein] synthase family protein'],1
986,1355376,1356330,['WP_041174414.1'],,['beta-ketoacyl synthase chain length factor'],1
987,1356443,1357298,['WP_008666646.1'],,['KilA-N domain-containing protein'],1
988,1357348,1358041,['WP_008666644.1'],,['polysaccharide deacetylase family protein'],1
989,1358778,1359414,['WP_041174415.1'],,['outer membrane lipoprotein carrier protein LolA'],1
990,1359388,1359931,['WP_011965010.1'],,['hypothetical protein'],1
991,1359932,1360313,['WP_011965011.1'],,['hydroxymyristoyl-ACP dehydratase'],1
992,1360421,1360706,['WP_011965012.1'],,['hypothetical protein'],1
993,1360778,1361963,['WP_011965013.1'],,['DUF4221 domain-containing protein'],1
994,1362084,1363278,['WP_011965014.1'],,['DUF2062 domain-containing protein'],1
995,1363270,1367125,['WP_011965015.1'],,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],1
996,1367117,1368608,['WP_011965016.1'],,['NAD(P)/FAD-dependent oxidoreductase'],1
997,1368600,1370265,['WP_005850163.1'],,['choloylglycine hydrolase'],1
998,1370266,1371562,['WP_008666626.1'],,['AMP-binding protein'],1
999,1371612,1372188,['WP_005844307.1'],,['hypothetical protein'],1
1000,1372305,1374729,['WP_011965017.1'],,['PAS domain-containing protein'],-1
1001,1374927,1375749,['WP_008666620.1'],,['hypothetical protein'],1
1002,1375837,1376647,['WP_005844302.1'],,['DUF3108 domain-containing protein'],-1
1003,1376643,1378566,['WP_011965018.1'],,['Ig-like domain-containing protein'],-1
1004,1378570,1380076,['WP_008781347.1'],,['GH3 auxin-responsive promoter family protein'],-1
1005,1380223,1381234,['WP_005844296.1'],,['6-phosphofructokinase'],1
1006,1381243,1385318,,,['response regulator'],-1
1007,1385502,1388670,['WP_011965019.1'],,['TonB-dependent receptor'],1
1008,1388682,1390731,['WP_011965020.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
1009,1390967,1392404,['WP_011965021.1'],,['sulfatase-like hydrolase/transferase'],1
1010,1392407,1393793,['WP_011965022.1'],,['alpha-L-fucosidase'],1
1011,1393799,1395875,['WP_011965023.1'],,['alpha-galactosidase'],1
1012,1395893,1397447,['WP_005850140.1'],,['sulfatase'],1
1013,1397591,1398518,['WP_005850138.1'],['rnc'],['ribonuclease III'],-1
1014,1398520,1399786,['WP_005850136.1'],['fabF'],['beta-ketoacyl-ACP synthase II'],-1
1015,1399804,1400041,['WP_005844276.1'],,['acyl carrier protein'],-1
1016,1400193,1400772,['WP_005850133.1'],['purN'],['phosphoribosylglycinamide formyltransferase'],1
1017,1400743,1401289,['WP_005844272.1'],,['RNA polymerase sigma-70 factor'],-1
1018,1401609,1404648,['WP_011965024.1'],,['SusC/RagA family TonB-linked outer membrane protein'],1
1019,1404647,1406351,['WP_005844268.1'],,['SusD/RagB family nutrient-binding outer membrane lipoprotein'],1
1020,1406596,1407106,['WP_005844266.1'],,['RNA polymerase sigma-70 factor'],1
1021,1407175,1407979,['WP_005844264.1'],,['FecR family protein'],1
1022,1407975,1410630,['WP_008666596.1'],,['TonB-dependent receptor'],1
1023,1410636,1411602,['WP_008666594.1'],,['DUF4249 domain-containing protein'],1
1024,1411766,1412792,['WP_005844256.1'],['pdxB'],['4-phosphoerythronate dehydrogenase PdxB'],-1
1025,1412896,1413928,['WP_005850120.1'],,['glycosyltransferase family 9 protein'],1
1026,1413928,1414852,['WP_005844253.1'],,['lysophospholipid acyltransferase family protein'],1
1027,1414854,1415961,['WP_008666589.1'],['glf'],['UDP-galactopyranose mutase'],1
1028,1416044,1416761,['WP_008666588.1'],,['hypothetical protein'],1
1029,1416776,1417529,['WP_005844246.1'],,['hypothetical protein'],1
1030,1417543,1418443,['WP_005844244.1'],,['glycosyltransferase family 2 protein'],1
1031,1418670,1419582,['WP_005844241.1'],,['glycosyltransferase family 2 protein'],1
1032,1419581,1420475,['WP_005844238.1'],,['glycosyl transferase'],1
1033,1420471,1421650,['WP_008666582.1'],,['glycosyltransferase'],1
1034,1422341,1422464,['WP_080510726.1'],,['left-handed beta-roll domain-containing protein'],-1
1035,1422735,1423668,['WP_005844227.1'],,['glycosyltransferase'],-1
1036,1423669,1425508,['WP_005844224.1'],,['ABC transporter ATP-binding protein'],-1
1037,1425565,1426882,['WP_011965027.1'],,['glycosyltransferase'],-1
1038,1427127,1428117,['WP_008666580.1'],,['glycosyltransferase family 2 protein'],1
1039,1428295,1430323,['WP_005850095.1'],,['LTA synthase family protein'],1
1040,1430353,1431301,['WP_008672428.1'],,['glycosyltransferase'],-1
1041,1431337,1431712,['WP_005850093.1'],,['GtrA family protein'],-1
1042,1431798,1433523,['WP_011965029.1'],,['glycosyltransferase family 39 protein'],1
1043,1433606,1435433,['WP_011965030.1'],,['alkaline phosphatase family protein'],-1
1044,1435448,1436075,['WP_005844205.1'],,['viroplasmin family protein'],-1
1045,1436075,1437896,['WP_005850079.1'],,['arginine--tRNA ligase'],-1
1046,1438503,1441590,['WP_011965031.1'],,['TonB-dependent receptor'],1
1047,1441605,1443156,['WP_011965032.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
1048,1443444,1444707,['WP_005844184.1'],,['U32 family peptidase'],-1
1049,1444857,1445847,['WP_011965033.1'],['dusB'],['tRNA dihydrouridine synthase DusB'],1
1050,1445942,1446794,['WP_011965034.1'],,['DUF2807 domain-containing protein'],-1
1051,1446970,1447947,,,['phosphatase PAP2 family protein'],-1
1052,1447937,1448984,['WP_011965037.1'],,['NAD(P)-dependent oxidoreductase'],-1
1053,1448994,1449936,['WP_005850066.1'],,['cation transporter'],-1
1054,1450027,1452175,['WP_005844173.1'],['rnr'],['ribonuclease R'],1
1055,1452475,1453384,['WP_005844169.1'],,['serine acetyltransferase'],1
1056,1453534,1453726,['WP_005850060.1'],,['hypothetical protein'],1
1057,1454237,1455686,['WP_005844163.1'],,['RNA methyltransferase'],1
1058,1455692,1457906,['WP_011965039.1'],,['S9 family peptidase'],1
1059,1457921,1459190,['WP_005850053.1'],['purD'],['phosphoribosylamine--glycine ligase'],1
1060,1459208,1460144,['WP_041174416.1'],,['hypothetical protein'],1
1061,1460119,1460587,['WP_005844155.1'],,['DedA family protein'],1
1062,1460591,1461275,['WP_011965041.1'],['mnmD'],['tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD'],1
1063,1461627,1464636,['WP_008666559.1'],,['hypothetical protein'],-1
1064,1464693,1465191,['WP_005844149.1'],,['helix-turn-helix transcriptional regulator'],-1
1065,1465865,1466771,['WP_005850042.1'],,['zinc ABC transporter substrate-binding protein'],1
1066,1466780,1467548,['WP_005844145.1'],,['metal ABC transporter ATP-binding protein'],1
1067,1468008,1471413,['WP_005844143.1'],,['DUF2723 domain-containing protein'],1
1068,1471483,1472095,['WP_005844141.1'],,['polysaccharide deacetylase family protein'],1
1069,1472152,1473325,['WP_011965042.1'],,['DUF4861 domain-containing protein'],-1
1070,1473421,1474225,['WP_011965043.1'],,['gluconate 5-dehydrogenase'],-1
1071,1474261,1475104,['WP_008666551.1'],['kduI'],['5-dehydro-4-deoxy-D-glucuronate isomerase'],-1
1072,1475274,1476675,['WP_011965044.1'],['dacB'],['D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase'],-1
1073,1476674,1478015,['WP_005844130.1'],['lpdA'],['dihydrolipoyl dehydrogenase'],-1
1074,1478030,1478444,['WP_008666544.1'],,['PH domain-containing protein'],-1
1075,1478447,1478858,['WP_005844126.1'],,['PH domain-containing protein'],-1
1076,1478933,1479494,['WP_005844124.1'],,['ORF6N domain-containing protein'],-1
1077,1479649,1481230,['WP_005844122.1'],['nadB'],['L-aspartate oxidase'],1
1078,1481479,1483207,['WP_085938703.1'],,['ATP-binding protein'],1
1079,1483255,1484611,['WP_011965047.1'],,['DUF1593 domain-containing protein'],-1
1080,1484627,1486769,['WP_011965048.1'],['pelA'],['pectate lyase'],-1
1081,1487037,1489350,['WP_011965049.1'],,['hypothetical protein'],-1
1082,1489369,1491409,['WP_005850019.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
1083,1491421,1494757,['WP_005844109.1'],,['TonB-dependent receptor'],-1
1084,1495286,1497530,['WP_011965050.1'],,['S9 family peptidase'],-1
1085,1497541,1499947,['WP_011965051.1'],,['glycoside hydrolase family 127 protein'],-1
1086,1500017,1502420,['WP_011965052.1'],,['family 43 glycosylhydrolase'],-1
1087,1502456,1505180,['WP_011965053.1'],,['glycoside hydrolase family 97 catalytic domain-containing protein'],-1
1088,1505378,1507643,['WP_011965054.1'],,['DUF4859 domain-containing protein'],-1
1089,1507669,1507819,['WP_154577111.1'],,['hypothetical protein'],-1
1090,1507898,1508909,['WP_008666523.1'],,['DUF4859 domain-containing protein'],-1
1091,1508940,1510620,['WP_011965055.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
1092,1510640,1513670,['WP_011965056.1'],,['TonB-dependent receptor'],-1
1093,1513704,1516140,['WP_011965057.1'],,['glycoside hydrolase family 127 protein'],-1
1094,1516518,1517130,['WP_005844090.1'],,['master DNA invertase Mpi family serine-type recombinase'],1
1095,1517970,1518552,['WP_080510683.1'],,['PD-(D/E)XK nuclease domain-containing protein'],-1
1096,1518526,1518826,['WP_011965059.1'],,['AAA family ATPase'],-1
1097,1519017,1522062,['WP_011965060.1'],,['TonB-dependent receptor'],1
1098,1522088,1523708,['WP_011965061.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
1099,1523847,1527204,['WP_041174418.1'],,['glycoside hydrolase family 127 protein'],1
1100,1527344,1531331,['WP_011965063.1'],,['response regulator'],1
1101,1531424,1532003,['WP_011965064.1'],,['rubrerythrin family protein'],-1
1102,1532183,1532453,['WP_011965065.1'],,['DUF4884 domain-containing protein'],1
1103,1532551,1534234,['WP_005844072.1'],['sulP'],['sulfate permease'],1
1104,1534423,1534600,['WP_157226777.1'],,['hypothetical protein'],-1
1105,1535144,1535921,['WP_008666505.1'],,['radical SAM protein'],-1
1106,1535966,1538039,['WP_011965066.1'],,['helix-hairpin-helix domain-containing protein'],-1
1107,1538135,1538708,['WP_085930155.1'],,['DUF4294 domain-containing protein'],1
1108,1538738,1539275,['WP_008666503.1'],,['RNA methyltransferase'],-1
1109,1539996,1542315,['WP_011965068.1'],,['TonB-dependent receptor'],1
1110,1542416,1543409,['WP_005849968.1'],['nadA'],['quinolinate synthase NadA'],1
1111,1543663,1544245,['WP_005844057.1'],,['non-canonical purine NTP diphosphatase'],-1
1112,1544404,1544932,['WP_005844055.1'],,['GNAT family N-acetyltransferase'],1
1113,1545030,1545927,['WP_005849962.1'],,['YitT family protein'],-1
1114,1546008,1548843,['WP_005849960.1'],,['leucine--tRNA ligase'],-1
1115,1549210,1553194,['WP_011965069.1'],,['response regulator'],1
1116,1553333,1555772,['WP_011965070.1'],,['DUF4982 domain-containing protein'],1
1117,1555805,1558859,['WP_011965071.1'],,['TonB-dependent receptor'],1
1118,1558873,1560655,['WP_008666490.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
1119,1560721,1563946,['WP_011965072.1'],,['S41 family peptidase'],-1
1120,1564124,1564712,['WP_005844047.1'],,['RNA polymerase sigma-70 factor'],1
1121,1564800,1565811,['WP_008674594.1'],,['FecR family protein'],1
1122,1565875,1569403,['WP_007834225.1'],,['TonB-dependent receptor'],1
1123,1569424,1571347,['WP_011965073.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
1124,1571441,1572863,['WP_007834230.1'],,['sulfatase'],1
1125,1572973,1574500,['WP_005849945.1'],,['arylsulfatase'],1
1126,1574756,1576349,['WP_008666477.1'],,['ABC-F family ATP-binding cassette domain-containing protein'],1
1127,1576438,1579033,['WP_008666475.1'],,['glycoside hydrolase family 3 C-terminal domain-containing protein'],-1
1128,1579218,1580712,['WP_005849940.1'],,['acetyl-CoA hydrolase/transferase family protein'],-1
1129,1580749,1581100,['WP_005849938.1'],,['hypothetical protein'],-1
1130,1581437,1582808,['WP_005844029.1'],['miaB'],['tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB'],1
1131,1582807,1583209,['WP_005844027.1'],,['FKBP-type peptidyl-prolyl cis-trans isomerase'],1
1132,1583218,1583455,['WP_005844025.1'],,['PspC domain-containing protein'],-1
1133,1583592,1584489,['WP_011965074.1'],,['class I SAM-dependent methyltransferase'],1
1134,1584491,1585361,['WP_005844021.1'],,['permease-like cell division protein FtsX'],1
1135,1585373,1585619,['WP_005844019.1'],,['DUF3098 domain-containing protein'],1
1136,1585656,1586457,['WP_005844017.1'],,['undecaprenyl-diphosphate phosphatase'],1
1137,1586461,1587169,['WP_005844015.1'],['truB'],['tRNA pseudouridine(55) synthase TruB'],1
1138,1587180,1588236,['WP_005844013.1'],['queA'],['tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA'],1
1139,1588254,1588701,['WP_005844011.1'],['folK'],['2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase'],1
1140,1589112,1589973,['WP_011965075.1'],,['thiol-activated cytolysin family protein'],-1
1141,1590002,1590575,['WP_011965076.1'],,['hypothetical protein'],-1
1142,1590586,1590955,['WP_005844002.1'],,['DUF3244 domain-containing protein'],-1
1143,1591137,1592832,['WP_041174419.1'],,['tetratricopeptide repeat protein'],-1
1144,1593107,1594721,['WP_011964728.1'],,['IS66-like element ISBvu4 family transposase'],-1
1145,1594789,1595299,['WP_008671451.1'],['tnpB'],['IS66 family insertion sequence element accessory protein TnpB'],-1
1146,1595752,1596895,['WP_011965078.1'],,['acyltransferase'],-1
1147,1596909,1597653,['WP_011965079.1'],,['endonuclease/exonuclease/phosphatase family protein'],-1
1148,1597793,1599170,['WP_005849911.1'],,['MFS transporter'],-1
1149,1599447,1600740,['WP_008666460.1'],,['methionine adenosyltransferase'],1
1150,1600854,1601442,['WP_005843984.1'],,['TIGR00730 family Rossman fold protein'],1
1151,1601438,1602251,['WP_005843981.1'],,['DUF4271 domain-containing protein'],1
1152,1602255,1603005,['WP_005843977.1'],,['uroporphyrinogen-III synthase'],1
1153,1603107,1603500,['WP_005843974.1'],,['ribonuclease P protein component'],1
1154,1603496,1603718,['WP_005843973.1'],['yidD'],['membrane protein insertion efficiency factor YidD'],1
1155,1603732,1604362,['WP_011965080.1'],,['TatD family hydrolase'],1
1156,1604441,1605734,['WP_005843969.1'],,['tyrosine--tRNA ligase'],1
1157,1605858,1609113,['WP_011965081.1'],,['PD40 domain-containing protein'],-1
1158,1609447,1609954,['WP_005849897.1'],,['flavin reductase'],-1
1159,1610072,1612685,['WP_005849895.1'],['mutS'],['DNA mismatch repair protein MutS'],1
1160,1612734,1614714,['WP_011965082.1'],,['family 20 glycosylhydrolase'],1
1161,1614920,1615508,['WP_011965083.1'],,['PorT family protein'],1
1162,1615550,1617218,['WP_005843956.1'],,['hypothetical protein'],1
1163,1617326,1618985,['WP_011965084.1'],,['tetratricopeptide repeat protein'],1
1164,1619162,1619411,['WP_011965085.1'],,['hypothetical protein'],1
1165,1619719,1620418,['WP_005843945.1'],,['porin family protein'],1
1166,1620651,1621308,['WP_011965086.1'],,['chloramphenicol acetyltransferase'],-1
1167,1621308,1622130,['WP_005843938.1'],['lgt'],['prolipoprotein diacylglyceryl transferase'],-1
1168,1622126,1623038,['WP_011965087.1'],,['ketopantoate reductase family protein'],-1
1169,1623157,1624261,['WP_005843934.1'],['ychF'],['redox-regulated ATPase YchF'],-1
1170,1624462,1624849,['WP_005849881.1'],,['DUF3836 domain-containing protein'],-1
1171,1625158,1628074,['WP_011965088.1'],['polA'],['DNA polymerase I'],-1
1172,1628165,1629140,['WP_005843928.1'],,['polyprenyl synthetase family protein'],1
1173,1629330,1630278,['WP_005843926.1'],['deoC'],['deoxyribose-phosphate aldolase'],-1
1174,1630284,1630605,['WP_008666433.1'],,['nucleotide pyrophosphohydrolase'],-1
1175,1630604,1631057,['WP_005843922.1'],,['D-tyrosyl-tRNA(Tyr) deacylase'],-1
1176,1631214,1633035,['WP_011965089.1'],['uvrC'],['excinuclease ABC subunit UvrC'],-1
1177,1633264,1633789,['WP_005843916.1'],,['adenine phosphoribosyltransferase'],-1
1178,1633848,1635720,['WP_005843914.1'],['mnmG'],['tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG'],-1
1179,1635866,1637567,['WP_005843912.1'],,['flotillin family protein'],-1
1180,1637592,1638126,['WP_011965090.1'],,['hypothetical protein'],-1
1181,1638352,1638769,['WP_005843908.1'],['ybeY'],['rRNA maturation RNase YbeY'],-1
1182,1638813,1640046,['WP_011965091.1'],,['spore maturation protein'],-1
1183,1640653,1641384,,['dinD'],['DNA damage-inducible protein D'],1
1184,1641407,1642205,['WP_080510685.1'],,"['murein L,D-transpeptidase catalytic domain family protein']",-1
1185,1642207,1643227,['WP_011965095.1'],,"['L,D-transpeptidase']",-1
1186,1643434,1644373,['WP_005843898.1'],,['site-specific integrase'],1
1187,1645184,1645679,['WP_005849860.1'],,['helix-turn-helix transcriptional regulator'],1
1188,1645723,1646533,,,['hypothetical protein'],1
1189,1646623,1647028,['WP_011964762.1'],,['hypothetical protein'],1
1190,1647015,1647366,['WP_011964763.1'],['tnpB'],['IS66 family insertion sequence element accessory protein TnpB'],1
1191,1647452,1649018,['WP_011964764.1'],,['IS66 family transposase'],1
1192,1649137,1651285,['WP_041174420.1'],,['hypothetical protein'],1
1193,1651368,1651848,['WP_005849856.1'],,['hypothetical protein'],1
1194,1652405,1655174,['WP_011965098.1'],,['TonB-dependent receptor'],1
1195,1655184,1656156,['WP_005843888.1'],,['metallophosphoesterase'],1
1196,1656219,1657182,['WP_005849851.1'],,['calcium/sodium antiporter'],1
1197,1657256,1658393,['WP_005849849.1'],,['hypothetical protein'],1
1198,1658423,1660301,['WP_011965099.1'],,['type IIA DNA topoisomerase subunit B'],1
1199,1660318,1660774,['WP_005849847.1'],['coaD'],['pantetheine-phosphate adenylyltransferase'],1
1200,1660776,1662378,['WP_011965100.1'],,['S41 family peptidase'],1
1201,1662481,1663093,['WP_008666413.1'],,['phosphatase PAP2 family protein'],-1
1202,1663283,1663970,['WP_005843874.1'],,['succinate dehydrogenase/fumarate reductase cytochrome b subunit'],1
1203,1664004,1665963,['WP_005849842.1'],,['fumarate reductase/succinate dehydrogenase flavoprotein subunit'],1
1204,1665983,1666739,['WP_005843870.1'],,['succinate dehydrogenase/fumarate reductase iron-sulfur subunit'],1
1205,1666803,1667664,['WP_011965101.1'],,['helix-turn-helix transcriptional regulator'],-1
1206,1668169,1669159,['WP_011965102.1'],,['fimbrillin family protein'],-1
1207,1669207,1670203,['WP_008666411.1'],,['DUF5119 domain-containing protein'],-1
1208,1670169,1671537,['WP_011965103.1'],,['DUF3575 domain-containing protein'],-1
1209,1672131,1674015,['WP_011965104.1'],,['alpha-L-fucosidase'],1
1210,1674095,1675211,['WP_011965105.1'],['dprA'],['DNA-processing protein DprA'],-1
1211,1675207,1675615,['WP_005843849.1'],,['acyl-CoA thioesterase'],-1
1212,1675673,1676591,['WP_011965106.1'],,['tRNA-dihydrouridine synthase family protein'],1
1213,1677110,1678367,['WP_005838705.1'],,['DUF3874 domain-containing protein'],1
1214,1678580,1679735,['WP_005849825.1'],['fucO'],['lactaldehyde reductase'],1
1215,1679909,1680458,['WP_011965107.1'],,['hypothetical protein'],1
1216,1680496,1683643,['WP_011965108.1'],,['SusC/RagA family TonB-linked outer membrane protein'],1
1217,1683660,1685142,['WP_011965109.1'],,['SusD/RagB family nutrient-binding outer membrane lipoprotein'],1
1218,1685167,1686169,['WP_011965110.1'],,['metallophosphoesterase family protein'],1
1219,1686326,1687592,['WP_011965111.1'],,['DUF2851 family protein'],-1
1220,1687675,1688431,['WP_005849815.1'],['dapB'],['4-hydroxy-tetrahydrodipicolinate reductase'],1
1221,1688434,1689859,['WP_005849813.1'],,['signal peptidase'],1
1222,1689896,1690760,['WP_005849811.1'],['lepB'],['signal peptidase I'],1
