,Start,End,Protein_ID,Gene,Product,Strand
792,797604,797916,['WP_004220698.1'],,['hypothetical protein'],-1
793,797935,798841,['WP_004220696.1'],,['phage tail protein'],-1
794,798855,800202,['WP_005933326.1'],,['baseplate J/gp47 family protein'],-1
795,800198,800480,['WP_004220685.1'],,['hypothetical protein'],-1
796,800492,801170,['WP_005933319.1'],,['hypothetical protein'],-1
797,801191,801542,['WP_005933317.1'],,['hypothetical protein'],-1
798,801541,802459,['WP_005933314.1'],,['phage late control D family protein'],-1
799,802455,802704,['WP_005933311.1'],,['tail protein X'],-1
800,802696,806488,['WP_005933306.1'],,['phage tail tape measure protein'],-1
801,806605,807013,['WP_005933302.1'],,['hypothetical protein'],-1
802,807088,807598,['WP_099357224.1'],,['phage major tail tube protein'],-1
803,807612,809082,['WP_005933293.1'],,['phage tail sheath family protein'],-1
804,809095,809725,['WP_005933290.1'],,['hypothetical protein'],-1
805,809740,810067,['WP_005933288.1'],,['hypothetical protein'],-1
806,810071,810398,['WP_005933285.1'],,['hypothetical protein'],-1
807,810411,810816,['WP_004220650.1'],,['hypothetical protein'],-1
808,810843,811920,['WP_005933282.1'],,['major capsid protein'],-1
809,811940,812348,['WP_005933280.1'],,['hypothetical protein'],-1
810,812347,813598,['WP_005933278.1'],,['ATP-dependent Clp protease proteolytic subunit'],-1
811,813602,815297,['WP_005933276.1'],,['phage portal protein'],-1
812,815405,815672,['WP_004220635.1'],,['hypothetical protein'],-1
813,815684,817607,['WP_005933268.1'],,['phage terminase large subunit family protein'],-1
814,817590,818169,['WP_005933262.1'],,['protoporphyrinogen oxidase'],-1
815,818493,819276,['WP_035394186.1'],,['hypothetical protein'],-1
816,819467,819971,['WP_005933255.1'],,['DUF1492 domain-containing protein'],-1
817,819994,821332,['WP_005933251.1'],,['site-specific DNA-methyltransferase'],-1
818,821479,822043,['WP_005933245.1'],,['hypothetical protein'],-1
819,822032,822395,['WP_005933242.1'],,['hypothetical protein'],-1
820,822378,823020,['WP_005933240.1'],,['hypothetical protein'],-1
821,823033,823264,['WP_035394183.1'],,['hypothetical protein'],-1
822,823256,824000,['WP_005933234.1'],,['hypothetical protein'],-1
823,824013,824616,['WP_005933231.1'],,['hypothetical protein'],-1
824,824620,824908,['WP_004220597.1'],,['hypothetical protein'],-1
825,824962,825438,,,['adenine methyltransferase'],-1
826,825636,826245,['WP_005933224.1'],,['Holliday junction resolvase RecU'],-1
827,826241,826781,['WP_004220587.1'],,['hypothetical protein'],-1
828,826777,827287,['WP_005933220.1'],,['type II toxin-antitoxin system PemK/MazF family toxin'],-1
829,827283,828174,['WP_005933219.1'],,['site-specific DNA-methyltransferase'],-1
830,828170,828854,['WP_005933218.1'],,['hypothetical protein'],-1
831,828850,829717,['WP_005933215.1'],,['hypothetical protein'],-1
832,829803,830205,['WP_005933212.1'],,['single-stranded DNA-binding protein'],-1
833,830197,831028,['WP_005933208.1'],,['ERF family protein'],-1
834,831039,831576,['WP_005933204.1'],,['host-nuclease inhibitor Gam family protein'],-1
835,831667,831919,['WP_005933201.1'],,['hypothetical protein'],-1
836,831915,832671,['WP_005933198.1'],,['hypothetical protein'],-1
837,832676,833411,['WP_005933195.1'],,"[""3'-5' exonuclease""]",-1
838,833403,834774,['WP_005933194.1'],,['SUMF1/EgtB/PvdO family nonheme iron enzyme'],-1
839,834852,835668,['WP_005933192.1'],,['hypothetical protein'],-1
840,835687,836008,['WP_005933190.1'],,['helix-turn-helix domain-containing protein'],-1
841,836279,836966,['WP_005933185.1'],,['gamma-glutamyl-gamma-aminobutyrate hydrolase family protein'],1
842,837047,837920,['WP_099357225.1'],,['hypothetical protein'],1
843,837969,838845,['WP_005933177.1'],,['hypothetical protein'],-1
844,839018,841118,['WP_099357226.1'],,['S-layer homology domain-containing protein'],-1
845,841217,842414,['WP_005933168.1'],,['ABC transporter permease'],-1
846,842410,843160,['WP_099357227.1'],,['ABC transporter ATP-binding protein'],-1
847,843156,844890,['WP_005933163.1'],,['HlyD family efflux transporter periplasmic adaptor subunit'],-1
848,845163,846474,['WP_005933161.1'],,['HAMP domain-containing protein'],-1
849,846466,847195,['WP_005933159.1'],,['response regulator transcription factor'],-1
850,847423,848389,['WP_005933156.1'],,['calcium/sodium antiporter'],-1
851,848464,849763,['WP_035394176.1'],,['putative ABC transporter permease'],-1
852,849833,850982,['WP_035394173.1'],['fucO'],['lactaldehyde reductase'],-1
853,851274,851934,['WP_005933151.1'],,['GntR family transcriptional regulator'],-1
854,852227,852704,['WP_005933149.1'],,['transcriptional repressor'],1
855,853127,854702,['WP_005933147.1'],['asnB'],['asparagine synthase B'],1
856,854759,855629,['WP_005933145.1'],,['hypothetical protein'],-1
857,855622,856351,['WP_005933144.1'],,['ABC transporter ATP-binding protein'],-1
858,856343,856724,['WP_005933142.1'],,['GntR family transcriptional regulator'],-1
859,856877,859022,['WP_005933140.1'],,['polyribonucleotide nucleotidyltransferase'],-1
860,859230,859485,['WP_005933138.1'],['rpsO'],['30S ribosomal protein S15'],-1
861,859632,860553,['WP_005933136.1'],['ribF'],['riboflavin biosynthesis protein RibF'],-1
862,860559,861444,['WP_035394168.1'],['truB'],['tRNA pseudouridine(55) synthase TruB'],-1
863,861443,862432,,,['bifunctional oligoribonuclease/PAP phosphatase NrnA'],-1
864,862449,862839,['WP_097772525.1'],['rbfA'],['30S ribosome-binding factor RbfA'],-1
865,863002,865480,['WP_005933130.1'],['infB'],['translation initiation factor IF-2'],-1
866,865476,865854,['WP_005933129.1'],,['hypothetical protein'],-1
867,865840,866137,['WP_005933128.1'],,['YlxR family protein'],-1
868,866173,867289,['WP_097770979.1'],['nusA'],['transcription termination/antitermination protein NusA'],-1
869,867324,867816,['WP_005933125.1'],,['ribosome maturation factor RimP'],-1
870,867940,869182,['WP_005933122.1'],,['aminopeptidase'],-1
871,869680,871102,['WP_097772530.1'],,['glycine--tRNA ligase'],-1
872,871340,871826,['WP_005933115.1'],['rlmH'],['23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH'],-1
873,872037,874287,['WP_005933113.1'],,['topoisomerase IV'],-1
874,874482,876474,['WP_005933111.1'],,['DNA topoisomerase'],-1
875,877422,878421,['WP_035394277.1'],,['DUF1016 family protein'],1
876,878486,880547,['WP_035394160.1'],['recG'],['ATP-dependent DNA helicase RecG'],1
877,880632,881121,['WP_099357339.1'],,['TetR family transcriptional regulator'],-1
878,881257,881767,['WP_005933106.1'],,['transcription repressor NadR'],-1
879,881824,883183,['WP_035394158.1'],,['glycosidase'],-1
880,883379,885323,['WP_005933102.1'],['glgB'],"['1,4-alpha-glucan branching protein GlgB']",1
881,885463,887386,['WP_005933100.1'],,['hypothetical protein'],1
882,887403,888384,['WP_005933098.1'],['tig'],['trigger factor'],1
883,888388,889639,['WP_099357229.1'],,['4Fe-4S dicluster domain-containing protein'],1
884,889816,891954,,,['twin-arginine translocation signal domain-containing protein'],1
885,892047,892350,['WP_035394152.1'],,['Dabb family protein'],-1
886,892435,892792,['WP_099357230.1'],,['hypothetical protein'],-1
887,894002,894686,['WP_005933086.1'],,['F0F1 ATP synthase subunit A'],1
888,894723,894948,['WP_005933085.1'],['atpE'],['ATP synthase F0 subunit C'],1
889,894965,895457,['WP_005933084.1'],['atpF'],['F0F1 ATP synthase subunit B'],1
890,895446,897201,['WP_005933083.1'],,['F0F1 ATP synthase subunit alpha'],1
891,897187,898066,['WP_005933082.1'],['atpG'],['ATP synthase F1 subunit gamma'],1
892,898135,899548,['WP_005933079.1'],['atpD'],['F0F1 ATP synthase subunit beta'],1
893,899547,899955,['WP_097770960.1'],['atpC'],['ATP synthase F1 subunit epsilon'],1
894,900114,901332,['WP_005933076.1'],['pepT'],['peptidase T'],1
895,901409,902789,['WP_035394270.1'],,"['Trk-type K+ transport systems, membrane components']",-1
896,904163,904319,['WP_005933062.1'],,['hypothetical protein'],1
897,904544,905480,['WP_035394147.1'],,['helix-turn-helix domain-containing protein'],-1
898,905898,907182,['WP_050762789.1'],,['SLC13 family permease'],1
899,907203,908100,['WP_097772544.1'],,['alpha/beta hydrolase'],1
900,908126,909272,['WP_005933056.1'],,['mandelate racemase/muconate lactonizing enzyme family protein'],1
901,909297,909993,['WP_005933055.1'],,['DUF554 domain-containing protein'],1
902,910470,911214,,['msrB'],['peptide-methionine (R)-S-oxide reductase MsrB'],-1
903,911247,912207,['WP_005933052.1'],,['TlpA family protein disulfide reductase'],-1
904,912219,913104,['WP_005933050.1'],,['4Fe-4S binding protein'],-1
905,913129,913276,['WP_005933048.1'],,['hypothetical protein'],-1
906,913423,914101,['WP_005933046.1'],,['response regulator transcription factor'],1
907,914097,915237,,,['HAMP domain-containing protein'],1
908,915233,915464,,,['ATP-binding cassette domain-containing protein'],-1
909,916198,918196,['WP_035394143.1'],,['HTH domain-containing protein'],1
910,918388,918808,['WP_099357231.1'],,['PTS sugar transporter subunit IIA'],1
911,918831,919323,['WP_005933031.1'],,['PTS sugar transporter subunit IIB'],1
912,919374,920193,['WP_005933029.1'],,['PTS sugar transporter subunit IIC'],1
913,920192,921008,['WP_005933027.1'],,['PTS system mannose/fructose/sorbose family transporter subunit IID'],1
914,921099,922041,['WP_005933025.1'],,['hypothetical protein'],1
915,922044,923232,['WP_005933024.1'],,['amidohydrolase family protein'],1
916,923249,924056,['WP_005933023.1'],,['ChbG/HpnK family deacetylase'],1
917,924509,924866,['WP_035394141.1'],,['hypothetical protein'],1
918,924963,925251,['WP_005933020.1'],,['helix-turn-helix transcriptional regulator'],1
919,925307,926705,['WP_035394138.1'],,['ATP-binding protein'],-1
920,927395,927710,,,['type II toxin-antitoxin system PemK/MazF family toxin'],1
921,927698,928439,['WP_050762795.1'],,['hypothetical protein'],1
922,928469,928715,['WP_005933015.1'],,['helix-turn-helix domain-containing protein'],1
923,928805,929696,['WP_005928318.1'],,['helix-turn-helix domain-containing protein'],1
924,929695,931087,['WP_005933013.1'],,['tyrosine-type recombinase/integrase'],1
925,931174,931990,['WP_005933011.1'],,['Rpn family recombination-promoting nuclease/putative transposase'],-1
926,932866,934867,['WP_005933006.1'],['metG'],['methionine--tRNA ligase'],1
927,934870,935830,['WP_005933005.1'],,['DMT family transporter'],1
928,935831,936653,['WP_005933003.1'],,['TatD family hydrolase'],1
929,936767,937001,['WP_005933001.1'],,['hypothetical protein'],1
930,937081,937543,['WP_005932999.1'],,['GNAT family N-acetyltransferase'],-1
931,937621,938446,['WP_005932997.1'],,['ATP-binding cassette domain-containing protein'],-1
932,938447,939371,['WP_005932996.1'],,['ABC transporter permease'],-1
933,939388,940486,['WP_035394134.1'],,['ABC transporter substrate-binding protein'],-1
934,941238,944010,['WP_163397092.1'],,['Helicase associated domain protein'],1
935,944055,945207,['WP_099357233.1'],,['aldo/keto reductase'],-1
936,945389,946421,['WP_097770875.1'],['dusB'],['tRNA dihydrouridine synthase DusB'],1
937,946457,948836,['WP_050762787.1'],,['YfhO family protein'],1
938,948897,949071,['WP_005932980.1'],,['hypothetical protein'],1
939,949131,950451,['WP_005932978.1'],,['MATE family efflux transporter'],-1
940,951196,952663,['WP_005932972.1'],,['aminotransferase class V-fold PLP-dependent enzyme'],1
941,952676,953534,['WP_005932970.1'],['speE'],['polyamine aminopropyltransferase'],1
942,953533,954412,['WP_005932969.1'],['speB'],['agmatinase'],1
943,954458,955718,['WP_005932968.1'],,['saccharopine dehydrogenase family protein'],1
944,955717,956932,['WP_005932967.1'],,['carboxynorspermidine decarboxylase'],1
945,957007,959167,['WP_005932966.1'],['gnpA'],"['1,3-beta-galactosyl-N-acetylhexosamine phosphorylase']",-1
946,959194,959386,['WP_005932965.1'],,['hypothetical protein'],-1
947,959397,960294,['WP_005932964.1'],,['carbohydrate ABC transporter permease'],-1
948,960306,961191,['WP_005932963.1'],,['sugar ABC transporter permease'],-1
949,961274,962645,['WP_005932961.1'],,['carbohydrate ABC transporter substrate-binding protein'],-1
950,962641,962848,['WP_147585097.1'],,['hypothetical protein'],-1
951,963057,963924,['WP_035394130.1'],,['AraC family transcriptional regulator'],1
952,963941,965039,['WP_005932955.1'],,['aminoglycoside phosphotransferase family protein'],1
953,965467,966127,['WP_005932953.1'],['plsY'],['glycerol-3-phosphate 1-O-acyltransferase PlsY'],-1
954,966145,967489,['WP_005932951.1'],['der'],['ribosome biogenesis GTPase Der'],-1
955,967507,968836,['WP_005932948.1'],,['DUF512 domain-containing protein'],-1
956,968927,969107,['WP_005920250.1'],['rpmF'],['50S ribosomal protein L32'],-1
957,969133,969634,['WP_005932946.1'],,['DUF177 domain-containing protein'],-1
958,969768,970173,['WP_035394124.1'],,['hypothetical protein'],-1
959,970231,971563,['WP_005932941.1'],,['glucose-6-phosphate isomerase'],-1
960,971783,973022,['WP_005932940.1'],,['D-alanyl-D-alanine carboxypeptidase'],-1
961,973303,974599,['WP_099357234.1'],['mtaB'],['tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))- methylthiotransferase MtaB'],1
962,974829,976383,['WP_035394122.1'],,['4Fe-4S dicluster domain-containing protein'],1
963,976650,977127,['WP_005932934.1'],,['hypothetical protein'],1
964,977176,977389,['WP_005932932.1'],,['hypothetical protein'],-1
965,977554,978391,['WP_099357235.1'],,['bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase'],1
966,978401,978908,['WP_035394116.1'],,"[""tRNA (cytidine(34)-2'-O)-methyltransferase""]",1
967,978898,979786,['WP_005932926.1'],,['DegV family protein'],1
968,980008,980536,['WP_035394114.1'],,['QueT transporter family protein'],1
969,980658,981879,['WP_035394253.1'],,['amidohydrolase'],-1
970,981907,982246,['WP_035394111.1'],,['type II toxin-antitoxin system HicB family antitoxin'],-1
971,982379,985220,['WP_005932916.1'],['secA'],['preprotein translocase subunit SecA'],-1
972,985421,986321,['WP_005932915.1'],,['CinA family protein'],-1
973,986340,987660,['WP_005932914.1'],,['competence/damage-inducible protein A'],-1
974,987665,988865,['WP_005932913.1'],['thiI'],['tRNA 4-thiouridine(8) synthase ThiI'],-1
975,989040,990192,['WP_035394251.1'],,['cysteine desulfurase'],-1
976,990374,991277,['WP_005932911.1'],,['lipase'],1
977,991756,992341,['WP_035394109.1'],,['hypothetical protein'],-1
978,992431,994093,['WP_173016444.1'],,['formate--tetrahydrofolate ligase'],-1
979,994382,994670,['WP_005932907.1'],,['hypothetical protein'],1
980,994724,995303,['WP_035394106.1'],,['hypothetical protein'],-1
981,995365,995923,['WP_005932902.1'],['efp'],['elongation factor P'],-1
982,996044,996899,['WP_099357236.1'],,['TIM barrel protein'],-1
983,996895,997399,['WP_035394104.1'],,['YqeG family HAD IIIA-type phosphatase'],-1
984,997623,997800,['WP_005928271.1'],,['30S ribosomal protein S21'],-1
985,998047,1000594,['WP_005932892.1'],,['leucine--tRNA ligase'],-1
986,1000645,1001026,['WP_005932891.1'],['rsfS'],['ribosome silencing factor'],-1
987,1001047,1002199,['WP_035394248.1'],,['LCP family protein'],-1
988,1002604,1003192,['WP_005932887.1'],['yqeK'],"[""bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK""]",-1
989,1003145,1003832,['WP_005932886.1'],['nadD'],['nicotinate (nicotinamide) nucleotide adenylyltransferase'],-1
990,1003828,1004125,['WP_005932885.1'],,['YhbY family RNA-binding protein'],-1
991,1004139,1004772,['WP_005932884.1'],['rdgB'],['RdgB/HAM1 family non-canonical purine NTP pyrophosphatase'],-1
992,1004915,1005854,['WP_005932883.1'],['ftsY'],['signal recognition particle-docking protein FtsY'],-1
993,1006003,1009561,['WP_099357237.1'],['smc'],['chromosome segregation protein SMC'],-1
994,1009561,1010236,['WP_005935533.1'],['rnc'],['ribonuclease III'],-1
995,1010423,1011425,['WP_005935536.1'],['plsX'],['phosphate acyltransferase PlsX'],-1
996,1011440,1012817,['WP_005935539.1'],['trmFO'],['methylenetetrahydrofolate--tRNA-(uracil(54)- C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO'],-1
997,1012932,1015017,['WP_005935543.1'],['topA'],['type I DNA topoisomerase'],-1
998,1015155,1016301,['WP_005935546.1'],['dprA'],['DNA-processing protein DprA'],-1
999,1016297,1017077,['WP_005935549.1'],,['RNA methyltransferase'],-1
1000,1017157,1017508,['WP_005935552.1'],['rplT'],['50S ribosomal protein L20'],-1
1001,1017561,1017765,['WP_005935556.1'],['rpmI'],['50S ribosomal protein L35'],-1
1002,1017783,1018363,,['infC'],['translation initiation factor IF-3'],-1
1003,1018647,1022348,,,['UvrD-helicase domain-containing protein'],-1
1004,1022344,1025698,['WP_005935564.1'],,['PD-(D/E)XK nuclease family protein'],-1
1005,1025900,1026332,['WP_005935569.1'],['ruvX'],['Holliday junction resolvase RuvX'],1
1006,1026374,1027445,['WP_005935573.1'],,['HAMP domain-containing histidine kinase'],-1
1007,1027449,1028124,['WP_005935576.1'],,['response regulator transcription factor'],-1
1008,1028306,1028549,['WP_005935579.1'],,['hypothetical protein'],1
1009,1028591,1029614,['WP_099357238.1'],,['NAD-dependent epimerase/dehydratase family protein'],1
1010,1029625,1030450,['WP_005935585.1'],,['SDR family oxidoreductase'],1
1011,1030534,1031278,['WP_035394906.1'],,['peptidylprolyl isomerase'],-1
1012,1031559,1031874,['WP_005935590.1'],,['DUF1292 domain-containing protein'],1
1013,1032236,1032866,['WP_005935595.1'],,['hypothetical protein'],1
1014,1032915,1033155,['WP_005935597.1'],,['DUF378 domain-containing protein'],-1
1015,1033175,1034066,['WP_005935600.1'],['ispE'],"[""4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase""]",-1
1016,1034078,1035266,['WP_005935603.1'],,['aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme'],-1
1017,1035265,1035745,['WP_005935606.1'],,['Lrp/AsnC family transcriptional regulator'],-1
1018,1036121,1036391,['WP_035394907.1'],,['ACT domain-containing protein'],1
1019,1036488,1037850,['WP_035394942.1'],,['PFL family protein'],1
1020,1038166,1038826,['WP_050762820.1'],,['stage II sporulation protein R'],1
1021,1038978,1039458,['WP_005935620.1'],,['peptidoglycan-binding protein'],1
1022,1039694,1040834,['WP_035394908.1'],,['exonuclease SbcCD subunit D'],1
1023,1040830,1043287,['WP_005935624.1'],,['SMC family ATPase'],1
1024,1043636,1043978,['WP_005935628.1'],,['hypothetical protein'],1
1025,1044171,1044393,['WP_005935630.1'],,['hypothetical protein'],1
1026,1044394,1044976,['WP_005935632.1'],,['hypothetical protein'],1
1027,1045029,1045644,['WP_005935634.1'],,['hypothetical protein'],-1
1028,1045716,1046889,['WP_005935636.1'],['ftsZ'],['cell division protein FtsZ'],-1
1029,1046857,1048309,['WP_099357241.1'],,['UDP-N-acetylglucosamine 1-carboxyvinyltransferase'],-1
1030,1048594,1049677,['WP_099357341.1'],,['cell division protein FtsW'],-1
1031,1049966,1051838,['WP_005935648.1'],,['peptidase'],1
1032,1051886,1052480,['WP_035394911.1'],,['xanthine phosphoribosyltransferase'],-1
1033,1052725,1053595,['WP_005935655.1'],,['patatin family protein'],1
1034,1053640,1054165,['WP_005935658.1'],,['nitroreductase family protein'],1
1035,1054512,1055883,,,['MATE family efflux transporter'],1
1036,1056319,1057177,['WP_035394912.1'],,['AraC family transcriptional regulator'],-1
1037,1057321,1059583,['WP_005935679.1'],['glgP'],['glycogen/starch/alpha-glucan family phosphorylase'],1
1038,1059705,1061796,['WP_187115625.1'],,['heavy metal translocating P-type ATPase'],-1
1039,1061856,1062141,['WP_005935684.1'],,['hypothetical protein'],-1
1040,1062306,1062483,['WP_157747407.1'],,['hypothetical protein'],1
1041,1062744,1063074,['WP_005935693.1'],,['helix-turn-helix transcriptional regulator'],1
1042,1063066,1063651,['WP_005935696.1'],,['DUF2812 domain-containing protein'],1
1043,1063937,1064159,,,['amylosucrase'],-1
1044,1064165,1066412,['WP_005935702.1'],,['alpha-galactosidase'],-1
1045,1066608,1066941,['WP_005935710.1'],,['helix-turn-helix transcriptional regulator'],1
1046,1067067,1067778,['WP_005935712.1'],,['response regulator transcription factor'],-1
1047,1067770,1069654,['WP_005935716.1'],,['sensor histidine kinase KdpD'],-1
1048,1069933,1070581,['WP_005935722.1'],,['TrkA family potassium uptake protein'],-1
1049,1070592,1071930,['WP_005935725.1'],,['potassium transporter TrkH'],-1
1050,1072184,1073438,['WP_005935729.1'],,['ABC transporter permease subunit'],-1
1051,1073434,1074316,['WP_005935731.1'],,['ABC transporter ATP-binding protein'],-1
1052,1074328,1075060,['WP_005935733.1'],,['hypothetical protein'],-1
1053,1075056,1075590,['WP_099357342.1'],,['RNA polymerase sigma factor'],-1
1054,1075971,1076904,['WP_005935739.1'],,['succinylglutamate desuccinylase/aspartoacylase family protein'],-1
1055,1076900,1077695,['WP_005935741.1'],,['ABC transporter ATP-binding protein'],-1
1056,1077687,1078521,['WP_005935743.1'],,['ABC transporter ATP-binding protein'],-1
1057,1078517,1079342,['WP_005935744.1'],,['ABC transporter permease subunit'],-1
1058,1079344,1080283,['WP_035394948.1'],,['ABC transporter permease subunit'],-1
1059,1080343,1081969,['WP_082210804.1'],['nikA'],['nickel ABC transporter substrate-binding protein'],-1
1060,1082135,1083038,['WP_005935754.1'],,['LysR family transcriptional regulator'],-1
1061,1083331,1084144,,,['recombinase zinc beta ribbon domain-containing protein'],-1
1062,1084115,1084901,['WP_035394917.1'],,['recombinase family protein'],-1
1063,1085031,1086759,['WP_005935763.1'],,['ABC transporter ATP-binding protein'],-1
1064,1086762,1088532,['WP_035394920.1'],,['ABC transporter ATP-binding protein'],-1
1065,1088600,1089350,['WP_099357343.1'],,['hypothetical protein'],-1
1066,1089429,1090407,['WP_005935772.1'],,['helix-turn-helix transcriptional regulator'],-1
1067,1090542,1090749,,,['zinc transporter'],-1
1068,1090860,1091340,['WP_005935777.1'],,['hypothetical protein'],-1
1069,1091336,1091489,['WP_005935779.1'],,['hypothetical protein'],-1
1070,1091533,1092025,['WP_005935781.1'],,['hypothetical protein'],-1
1071,1092135,1092630,['WP_005935784.1'],,['hypothetical protein'],-1
1072,1092692,1093490,['WP_005935787.1'],,['alpha/beta hydrolase'],-1
1073,1093580,1094444,['WP_005935791.1'],,['MBL fold metallo-hydrolase'],-1
1074,1094545,1095313,['WP_005935795.1'],,['alpha/beta hydrolase'],-1
1075,1096654,1097089,['WP_005935806.1'],['mobC'],['plasmid mobilization relaxosome protein MobC'],1
1076,1097060,1098596,['WP_099357243.1'],,['relaxase/mobilization nuclease domain-containing protein'],1
1077,1098608,1099543,,,['hypothetical protein'],1
1078,1099952,1102076,['WP_005935822.1'],['cadA'],['cadmium-translocating P-type ATPase'],-1
1079,1102149,1102506,['WP_015536701.1'],,['helix-turn-helix transcriptional regulator'],-1
1080,1102738,1103266,['WP_005935827.1'],,['hypothetical protein'],1
1081,1103253,1103793,['WP_005935830.1'],,['hypothetical protein'],1
1082,1103789,1105343,['WP_005935834.1'],,['FAD-binding protein'],1
1083,1105339,1106041,['WP_005935837.1'],,['succinate dehydrogenase'],1
1084,1106085,1106337,['WP_005935841.1'],,['hypothetical protein'],-1
1085,1106816,1108418,['WP_005935845.1'],,['ABC transporter ATP-binding protein'],-1
1086,1108473,1109733,['WP_005935848.1'],,['radical SAM protein'],-1
1087,1110031,1110565,['WP_005935851.1'],,['DUF5626 family protein'],-1
1088,1111072,1111399,,,['ATP-binding protein'],1
1089,1111493,1112114,['WP_005935860.1'],,['accessory gene regulator B family protein'],1
1090,1112453,1113113,['WP_005935864.1'],,['DUF2290 domain-containing protein'],-1
1091,1113116,1115281,,,['DEAD/DEAH box helicase'],-1
1092,1115496,1116309,['WP_005935873.1'],,['PD-(D/E)XK nuclease family transposase'],-1
1093,1117668,1118691,['WP_147585149.1'],,['hypothetical protein'],1
1094,1118763,1119201,['WP_082210806.1'],,['replication initiator protein A'],1
1095,1119143,1119656,['WP_005935885.1'],,['ATP-binding protein'],1
1096,1119728,1120043,['WP_005935888.1'],,['helix-turn-helix domain-containing protein'],1
1097,1120059,1121439,['WP_035394929.1'],,['site-specific integrase'],1
1098,1121626,1123057,,,['recombinase family protein'],-1
1099,1123470,1123677,['WP_005922659.1'],,['hypothetical protein'],-1
1100,1123746,1124796,['WP_005922661.1'],,['hypothetical protein'],-1
1101,1124809,1129438,['WP_005935899.1'],,['cell division protein FtsK'],-1
1102,1129464,1130613,['WP_005922666.1'],,['ThiF family adenylyltransferase'],-1
1103,1130614,1131604,['WP_005935909.1'],,['Mov34/MPN/PAD-1 family protein'],-1
1104,1131659,1132208,['WP_005922670.1'],,['hypothetical protein'],-1
1105,1132225,1132390,['WP_005935912.1'],,['hypothetical protein'],-1
1106,1132456,1133392,['WP_005922674.1'],,['hypothetical protein'],-1
1107,1133404,1133680,['WP_005922676.1'],,['hypothetical protein'],-1
1108,1133710,1133986,['WP_005922678.1'],,['hypothetical protein'],-1
1109,1134013,1134751,['WP_005922680.1'],,['hypothetical protein'],-1
1110,1134773,1135010,['WP_005922682.1'],,['hypothetical protein'],-1
1111,1135276,1135546,['WP_005922684.1'],,['transcriptional regulator'],1
1112,1136245,1136680,['WP_005935924.1'],,['plasmid mobilization relaxosome protein MobC'],1
1113,1136651,1138187,['WP_099357245.1'],,['relaxase/mobilization nuclease domain-containing protein'],1
1114,1138199,1139084,['WP_005935932.1'],,['hypothetical protein'],1
1115,1139222,1139516,['WP_035394936.1'],,['hypothetical protein'],1
1116,1139504,1139756,['WP_005935938.1'],,['hypothetical protein'],-1
1117,1145573,1146242,['WP_005936552.1'],,['sigma-70 family RNA polymerase sigma factor'],-1
1118,1146261,1146702,['WP_035395071.1'],,['anti-sigma F factor'],-1
1119,1146704,1147019,['WP_005936547.1'],,['anti-sigma factor antagonist'],-1
1120,1147199,1148465,['WP_005936545.1'],,['hypothetical protein'],-1
1121,1148469,1148979,['WP_005936544.1'],,['VanZ family protein'],-1
1122,1148983,1151689,['WP_005936542.1'],,['valine--tRNA ligase'],-1
1123,1152008,1153799,['WP_005936540.1'],,['bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase'],-1
1124,1153884,1154151,['WP_035395070.1'],,['type II toxin-antitoxin system Phd/YefM family antitoxin'],1
1125,1154147,1154480,['WP_005936536.1'],,['type II toxin-antitoxin system RelE/ParE family toxin'],1
1126,1154639,1155245,['WP_005936533.1'],,['GNAT family N-acetyltransferase'],1
1127,1155241,1156507,['WP_005936530.1'],['hflX'],['GTPase HflX'],1
1128,1157107,1157548,['WP_005936523.1'],,['Lrp/AsnC family transcriptional regulator'],1
1129,1157706,1158261,['WP_005936519.1'],,['DUF4358 domain-containing protein'],1
1130,1158349,1159834,['WP_035395069.1'],,['C69 family dipeptidase'],-1
1131,1159920,1160802,['WP_005936512.1'],,['CPBP family intramembrane metalloprotease'],-1
1132,1161308,1162385,['WP_005936506.1'],,['6-phosphofructokinase'],1
1133,1162472,1162928,['WP_005936503.1'],,['hypothetical protein'],1
1134,1163125,1164190,['WP_005936500.1'],['rfbB'],"['dTDP-glucose 4,6-dehydratase']",-1
1135,1164483,1165404,['WP_005936494.1'],['rfbD'],['dTDP-4-dehydrorhamnose reductase'],-1
1136,1165423,1166311,['WP_005936491.1'],['rfbA'],['glucose-1-phosphate thymidylyltransferase RfbA'],-1
1137,1166598,1167390,['WP_005936487.1'],,['glycosyltransferase'],-1
1138,1167394,1169824,['WP_005936485.1'],,['glycosyltransferase family 2 protein'],-1
1139,1169955,1171026,['WP_005936481.1'],,['sporulation protein SpoIID'],-1
1140,1171180,1172500,['WP_005936477.1'],,['HlyC/CorC family transporter'],-1
1141,1172806,1175419,['WP_035395067.1'],['clpB'],['ATP-dependent chaperone ClpB'],-1
1142,1175656,1177081,['WP_082210810.1'],,['FKBP-type peptidyl-prolyl cis-trans isomerase'],-1
