,Start,End,Protein_ID,Gene,Product,Strand
359,461083,462679,['WP_013582383.1'],,['sugar transferase'],1
360,462766,464695,['WP_013582384.1'],,['DUF4012 domain-containing protein'],1
361,464753,466232,['WP_013582385.1'],,['polysaccharide biosynthesis tyrosine autokinase'],1
362,466236,467370,,,['glycosyltransferase family 4 protein'],1
363,467441,468824,['WP_013582387.1'],,['glycosyltransferase'],1
364,468876,469890,['WP_032740595.1'],,['capsular polysaccharide synthesis protein'],1
365,469894,470905,['WP_074709860.1'],,['glycosyltransferase'],1
366,470901,471999,['WP_013582389.1'],,['polysaccharide pyruvyl transferase family protein'],1
367,472306,473278,['WP_197530259.1'],,['O-antigen ligase family protein'],1
368,473261,474200,['WP_041473806.1'],,['glycosyltransferase family 2 protein'],1
369,474212,475727,['WP_013582392.1'],,['hypothetical protein'],1
370,475904,476912,['WP_013582393.1'],,['nitroreductase family protein'],1
371,477038,478475,['WP_013582394.1'],,"['Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminal domain']",1
372,478789,480007,['WP_013582395.1'],,['ATP-binding protein'],-1
373,480079,480241,['WP_007051352.1'],,['hypothetical protein'],1
374,480750,481185,['WP_013582397.1'],,['hypothetical protein'],-1
375,481463,482024,['WP_013582398.1'],,['protein-tyrosine-phosphatase'],-1
376,482205,482715,['WP_013582399.1'],,['hypothetical protein'],-1
377,483036,483252,['WP_074709857.1'],,['helix-turn-helix transcriptional regulator'],-1
378,483241,483667,['WP_032740603.1'],,['hypothetical protein'],-1
379,483796,484792,['WP_013582402.1'],,['G5 domain-containing protein'],-1
380,484861,485236,['WP_007051343.1'],['trxA'],['thioredoxin'],-1
381,485491,486124,['WP_013582403.1'],,['NUDIX hydrolase family protein'],1
382,486251,487109,['WP_007051340.1'],,['alpha/beta hydrolase'],1
383,487118,488411,['WP_007057649.1'],['nudC'],['NAD(+) diphosphatase'],1
384,488436,488850,['WP_007051338.1'],['gcvH'],['glycine cleavage system protein GcvH'],1
385,488916,490248,['WP_007057650.1'],,['DUF2183 domain-containing protein'],1
386,490308,492825,['WP_007051336.1'],,['S9 family peptidase'],1
387,492889,493921,['WP_007051335.1'],,['3-isopropylmalate dehydrogenase'],1
388,493978,495064,['WP_013582404.1'],,['lipoate--protein ligase family protein'],1
389,495302,496022,['WP_007051333.1'],,['Crp/Fnr family transcriptional regulator'],1
390,496125,498441,['WP_007051332.1'],,['penicillin-binding protein'],1
391,498632,500006,['WP_007055215.1'],,['NADH:flavin oxidoreductase/NADH oxidase'],1
392,500173,501325,['WP_007057648.1'],,['quinone-dependent dihydroorotate dehydrogenase'],-1
393,501679,502495,['WP_023658105.1'],,['DeoR/GlpR transcriptional regulator'],1
394,502487,503738,['WP_007053742.1'],['galT'],['galactose-1-phosphate uridylyltransferase'],1
395,503754,505005,['WP_007057651.1'],['galK'],['galactokinase'],1
396,505087,505360,['WP_007053740.1'],,['ACT domain-containing protein'],1
397,505495,506860,['WP_007053739.1'],,['PFL family protein'],1
398,507166,507829,['WP_007053738.1'],,"[""tRNA (cytidine(34)-2'-O)-methyltransferase""]",-1
399,507849,508836,['WP_007053737.1'],,['A/G-specific adenine glycosylase'],1
400,508900,509623,['WP_007057770.1'],,['hypothetical protein'],1
401,509777,513341,['WP_013582405.1'],,['DNA-directed RNA polymerase subunit beta'],1
402,513508,517546,['WP_013582406.1'],,"[""DNA-directed RNA polymerase subunit beta'""]",1
403,517704,518337,['WP_007051318.1'],,['FHA domain-containing protein'],-1
404,518352,518868,['WP_013582407.1'],,['hypothetical protein'],-1
405,518894,519827,['WP_007056411.1'],,['serine/threonine-protein phosphatase'],-1
406,519823,522337,['WP_013582408.1'],,['transglutaminase domain-containing protein'],-1
407,522333,523557,['WP_007051314.1'],,['DUF58 domain-containing protein'],-1
408,523581,524955,['WP_013582409.1'],,['MoxR family ATPase'],-1
409,524965,530950,['WP_013582410.1'],,['tandem-95 repeat protein'],-1
410,531116,532538,['WP_007057781.1'],,['serine/threonine protein kinase'],-1
411,532669,536980,['WP_013582411.1'],,['PD-(D/E)XK nuclease family protein'],1
412,536976,541008,['WP_013582412.1'],,['UvrD-helicase domain-containing protein'],1
413,541219,542539,['WP_013140338.1'],,['MFS transporter'],1
414,542874,543630,['WP_007051307.1'],,['4-hydroxy-tetrahydrodipicolinate reductase'],1
415,543792,544698,['WP_012578306.1'],['dapA'],['4-hydroxy-tetrahydrodipicolinate synthase'],1
416,544782,546633,['WP_007057778.1'],,['ribonuclease J'],1
417,546674,549284,['WP_007053722.1'],['pepN'],['aminopeptidase N'],1
418,549461,550367,['WP_013582413.1'],,['sulfite exporter TauE/SafE family protein'],1
419,550565,550898,['WP_007051301.1'],,['hypothetical protein'],1
420,550913,551153,['WP_007051300.1'],,['hypothetical protein'],1
421,551346,552732,['WP_007051299.1'],,['phosphoglucosamine mutase'],1
422,552756,553410,['WP_013582414.1'],,['peptide deformylase'],1
423,553406,554888,['WP_013582415.1'],,['DNA polymerase III subunit epsilon'],1
424,555270,556395,['WP_007051295.1'],['prfB'],['peptide chain release factor 2'],1
425,556403,557537,['WP_013582416.1'],['ftsE'],['cell division ATP-binding protein FtsE'],1
426,557547,558471,['WP_007057792.1'],,['permease-like cell division protein FtsX'],1
427,558573,559932,['WP_013582417.1'],,['CHAP domain-containing protein'],1
428,560054,560531,['WP_007051292.1'],['smpB'],['SsrA-binding protein SmpB'],1
429,560693,561650,['WP_013582418.1'],,['ABC transporter substrate-binding protein'],1
430,561860,562805,['WP_008783149.1'],,['ABC transporter substrate-binding protein'],1
431,562935,563919,['WP_013582419.1'],,['amino acid ABC transporter permease'],1
432,563997,564765,['WP_171023745.1'],,['ATP-binding cassette domain-containing protein'],1
433,564972,566865,['WP_013582420.1'],['glmS'],['glutamine--fructose-6-phosphate transaminase (isomerizing)'],1
434,566878,567643,['WP_013410317.1'],,['23S rRNA pseudouridylate synthase'],1
435,567678,567912,['WP_173361538.1'],,['helix-turn-helix domain-containing protein'],-1
436,567930,568917,['WP_013582422.1'],,['LacI family DNA-binding transcriptional regulator'],-1
437,569163,570090,['WP_007051281.1'],,['sugar ABC transporter permease'],1
438,570148,571156,['WP_032738944.1'],,['ABC transporter permease subunit'],1
439,571349,573425,['WP_013582423.1'],,['beta-galactosidase'],1
440,573549,574563,['WP_013410313.1'],,['LacI family DNA-binding transcriptional regulator'],1
441,574682,576383,['WP_013410312.1'],,['Intracellular exo-alpha-(1->5)-L-arabinofuranosidase'],-1
442,576542,577895,['WP_013582425.1'],,['extracellular solute-binding protein'],1
443,578226,579570,['WP_007053697.1'],,['sugar ABC transporter substrate-binding protein'],1
444,579685,581107,['WP_032682473.1'],,['sugar ABC transporter substrate-binding protein'],1
445,581166,581937,['WP_007051273.1'],,['type III pantothenate kinase'],-1
446,582062,583682,['WP_007053695.1'],,['ABC transporter substrate-binding protein'],1
447,583746,584724,['WP_008783137.1'],,['ABC transporter permease'],1
448,584720,585623,['WP_007057803.1'],,['ABC transporter permease'],1
449,585619,586411,['WP_013582427.1'],,['ABC transporter ATP-binding protein'],1
450,586403,587189,['WP_008783136.1'],,['ABC transporter ATP-binding protein'],1
451,587672,588740,['WP_013582428.1'],,['pyridoxal-phosphate dependent enzyme'],1
452,588831,590016,['WP_007053689.1'],,['cystathionine gamma-synthase'],1
453,590153,591878,['WP_013582429.1'],,"['L,D-transpeptidase']",-1
454,592037,593993,['WP_032740612.1'],['recQ'],['DNA helicase RecQ'],1
455,594105,594600,['WP_007051263.1'],,['S-ribosylhomocysteine lyase'],1
456,594754,595297,['WP_007051262.1'],,['histone acetyltransferase'],1
457,595554,596694,['WP_013582431.1'],,['DUF2961 domain-containing protein'],-1
458,596801,598073,['WP_008783747.1'],,['IS30-like element ISBlo4 family transposase'],1
459,598276,598441,,,['transposase'],-1
460,598662,600123,['WP_007051261.1'],,['amino acid permease'],-1
461,600311,601670,['WP_013582432.1'],['alr'],['alanine racemase'],1
462,601862,603149,['WP_032740616.1'],,['deoxyguanosinetriphosphate triphosphohydrolase'],1
463,603312,605421,['WP_032740618.1'],,['DNA primase'],1
464,605612,606488,['WP_007053677.1'],['pdxS'],"[""pyridoxal 5'-phosphate synthase lyase subunit PdxS""]",1
465,606573,607212,['WP_007056414.1'],['pdxT'],"[""pyridoxal 5'-phosphate synthase glutaminase subunit PdxT""]",1
466,607269,608934,['WP_013582435.1'],,['aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme'],1
467,609287,610220,['WP_013582436.1'],,['isoaspartyl peptidase/L-asparaginase'],1
468,610768,611956,['WP_007053675.1'],,['anion transporter'],1
469,611980,612241,['WP_007053674.1'],,['hypothetical protein'],-1
470,612421,614620,['WP_016507576.1'],,['alpha-N-arabinofuranosidase'],-1
471,614828,615698,['WP_013582438.1'],,['MurR/RpiR family transcriptional regulator'],1
472,615784,616993,['WP_015713385.1'],,['Crp/Fnr family transcriptional regulator'],-1
473,617394,618150,['WP_013582439.1'],,['ABC transporter ATP-binding protein'],1
474,618146,619313,['WP_007051243.1'],,['hypothetical protein'],1
475,619324,620884,['WP_013582440.1'],,['ABC transporter permease'],1
476,620867,623057,['WP_013582441.1'],,['1-deoxy-D-xylulose-5-phosphate synthase'],-1
477,623230,624223,['WP_013582442.1'],,['zinc-binding dehydrogenase'],1
478,624324,624825,['WP_007057689.1'],['purE'],['5-(carboxyamino)imidazole ribonucleotide mutase'],1
479,624808,625987,['WP_007051237.1'],['purK'],['5-(carboxyamino)imidazole ribonucleotide synthase'],1
480,625995,626424,['WP_007051236.1'],,['transcriptional repressor'],1
481,626458,626674,['WP_007053664.1'],,['hypothetical protein'],-1
482,626935,627859,['WP_008783577.1'],,['metal ABC transporter solute-binding protein'],1
483,628119,630219,['WP_013582443.1'],,['LTA synthase family protein'],1
484,630311,631949,['WP_007051231.1'],,['aldehyde dehydrogenase family protein'],1
485,632322,633591,['WP_007051230.1'],['purD'],['phosphoribosylamine--glycine ligase'],-1
486,633617,634655,['WP_010081095.1'],,['phosphoribosylformylglycinamidine cyclo-ligase'],-1
487,634774,636286,['WP_007051228.1'],,['amidophosphoribosyltransferase'],-1
488,636689,637475,['WP_032740622.1'],,['amino acid ABC transporter ATP-binding protein'],-1
489,637471,638359,['WP_007053659.1'],,['amino acid ABC transporter permease'],-1
490,638468,639332,['WP_013582444.1'],,['amino acid ABC transporter substrate-binding protein'],-1
491,639533,640004,['WP_007051224.1'],,['cupin domain-containing protein'],-1
492,640073,641447,['WP_007051223.1'],,['amidohydrolase family protein'],-1
493,641486,642989,['WP_008783579.1'],,['adenosylhomocysteinase'],-1
494,643153,644743,['WP_007057658.1'],,['Y-family DNA polymerase'],1
495,644739,644958,['WP_007051220.1'],,['hypothetical protein'],1
496,644991,645969,['WP_007051219.1'],,['aldo/keto reductase family protein'],-1
497,646076,647042,['WP_007051218.1'],,['LysR family transcriptional regulator'],-1
498,647260,648775,['WP_013582445.1'],,['sodium:proton antiporter'],1
499,648788,649448,['WP_007056333.1'],,['membrane protein'],-1
500,649444,650815,['WP_007051212.1'],,['hypothetical protein'],-1
501,650787,652086,['WP_007051211.1'],,['alpha/beta hydrolase'],-1
502,652223,655958,['WP_013582446.1'],,['phosphoribosylformylglycinamidine synthase'],-1
503,656020,656773,['WP_007051209.1'],,['phosphoribosylaminoimidazolesuccinocarboxamide synthase'],-1
504,657165,658503,['WP_007053649.1'],['purT'],['formate-dependent phosphoribosylglycinamide formyltransferase'],-1
505,658676,659837,['WP_007051205.1'],,['glycosyltransferase'],1
506,659983,661009,['WP_007056348.1'],,['aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme'],-1
507,661570,662632,['WP_007056371.1'],,['bile acid:sodium symporter family protein'],1
508,663397,663769,['WP_003813881.1'],,['30S ribosomal protein S12'],1
509,663774,664245,['WP_003828652.1'],['rpsG'],['30S ribosomal protein S7'],1
510,664276,666400,['WP_003832662.1'],['fusA'],['elongation factor G'],1
511,666572,667772,['WP_007051202.1'],['tuf'],['elongation factor Tu'],1
512,667979,668711,['WP_007056866.1'],,['DUF4391 domain-containing protein'],1
513,668847,669666,['WP_007053644.1'],,['LysR family transcriptional regulator'],1
514,669835,670900,['WP_007051199.1'],,['putative sulfate exporter family transporter'],1
515,670956,671436,['WP_013582447.1'],,['GtrA family protein'],-1
516,671516,671882,['WP_007053642.1'],,['CrcB family protein'],-1
517,671881,672418,['WP_007051196.1'],,['CrcB family protein'],-1
518,672821,673865,['WP_007051194.1'],,['zinc-dependent alcohol dehydrogenase family protein'],1
519,674235,674427,['WP_008782756.1'],,['hypothetical protein'],1
520,674447,675827,['WP_007051192.1'],,['ATP-binding protein'],-1
521,676090,676261,['WP_007051191.1'],,['hypothetical protein'],-1
522,676284,676425,['WP_007056358.1'],,['hypothetical protein'],-1
523,676650,677028,['WP_007056351.1'],,['helix-turn-helix transcriptional regulator'],1
524,677024,679529,['WP_013582448.1'],,['ATP-binding cassette domain-containing protein'],1
525,679586,680945,['WP_013582449.1'],,['MATE family efflux transporter'],1
526,680961,681645,['WP_013582450.1'],,['DNA lyase'],1
527,681818,682106,['WP_012471944.1'],,['hypothetical protein'],-1
528,682133,682808,['WP_013582451.1'],,['sugar O-acetyltransferase'],1
529,682817,683081,['WP_007051184.1'],,['nodulation protein L'],-1
530,683245,684334,['WP_013582452.1'],,['AEC family transporter'],1
531,684420,684942,['WP_010080811.1'],,['hypothetical protein'],1
532,685405,686545,['WP_013582453.1'],,['site-specific integrase'],1
533,686585,687691,,,['IS30 family transposase'],1
534,687751,688621,['WP_013582455.1'],,['hypothetical protein'],1
535,688721,689354,['WP_117754920.1'],,['restriction endonuclease subunit S'],1
536,689531,689876,['WP_126623109.1'],,['hypothetical protein'],1
537,689949,690819,['WP_013582459.1'],,['GIY-YIG nuclease family protein'],-1
538,690904,691438,['WP_013582460.1'],,['hypothetical protein'],-1
539,691576,691975,['WP_013582461.1'],,['hypothetical protein'],1
540,692137,693244,['WP_013582462.1'],,['cell division protein FtsK'],1
541,694421,694634,['WP_032740670.1'],,['excisionase family DNA-binding protein'],1
542,694747,696184,['WP_013582464.1'],['glnA'],['type I glutamate--ammonia ligase'],-1
543,696503,697286,['WP_007053625.1'],,['DUF4191 domain-containing protein'],-1
544,697369,698860,['WP_007051179.1'],,['FAD-dependent oxidoreductase'],-1
545,699008,699632,['WP_013582465.1'],,['DUF3043 domain-containing protein'],-1
546,699723,701091,['WP_007053622.1'],,['dipeptidase'],1
547,701390,701990,['WP_008782764.1'],,['ECF transporter S component'],1
548,701989,703465,['WP_007053620.1'],,['ABC transporter ATP-binding protein'],1
549,703461,704289,['WP_007056880.1'],,['energy-coupling factor transporter transmembrane protein EcfT'],1
550,704485,705364,['WP_007053618.1'],,['RNA methyltransferase'],1
551,705417,706485,['WP_007051172.1'],['pheS'],['phenylalanine--tRNA ligase subunit alpha'],1
552,706492,709102,['WP_013411020.1'],,['phenylalanine--tRNA ligase subunit beta'],1
553,709132,709819,['WP_007056863.1'],,['hypothetical protein'],1
554,709917,711012,['WP_012471942.1'],,['N-acetyl-gamma-glutamyl-phosphate reductase'],1
555,711008,712184,['WP_007053613.1'],['argJ'],['bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ'],1
556,712255,713212,['WP_011068277.1'],['argB'],['acetylglutamate kinase'],1
557,713201,714497,['WP_013582466.1'],,['acetylornithine transaminase'],1
558,714540,715506,['WP_013582467.1'],['argF'],['ornithine carbamoyltransferase'],1
559,715502,716015,['WP_013582468.1'],['argR'],['arginine repressor'],1
560,716097,717336,['WP_007053609.1'],,['argininosuccinate synthase'],1
561,717555,717774,['WP_007056876.1'],,['type II toxin-antitoxin system YoeB family toxin'],-1
562,717783,719256,['WP_007051162.1'],['argH'],['argininosuccinate lyase'],1
563,719604,719799,['WP_007051161.1'],['thiS'],['sulfur carrier protein ThiS'],1
564,719810,720680,['WP_003828815.1'],,['thiazole synthase'],1
565,720756,721566,['WP_007056327.1'],['thiF'],['thiazole biosynthesis adenylyltransferase ThiF'],1
566,721622,721979,['WP_007051158.1'],,['rhodanese-like domain-containing protein'],1
567,722140,722674,['WP_007051157.1'],,['HD domain-containing protein'],1
568,722670,723438,['WP_007051156.1'],,['putative ABC transporter permease'],1
569,723563,724886,['WP_007051155.1'],,['tyrosine--tRNA ligase'],1
570,724913,726701,['WP_011068271.1'],,['hypothetical protein'],1
571,726709,727750,['WP_007053603.1'],,['HAD family hydrolase'],1
572,727754,727901,['WP_007051152.1'],,['hypothetical protein'],1
573,728006,728780,['WP_007051151.1'],,['TlyA family RNA methyltransferase'],1
574,728761,729436,['WP_007053602.1'],,['hypothetical protein'],-1
575,729575,730238,['WP_013582469.1'],,['TrkA family potassium uptake protein'],-1
576,730288,731755,['WP_007051148.1'],,['potassium transporter Trk'],-1
577,732001,733024,['WP_013582470.1'],,['NAD kinase'],1
578,733023,734850,['WP_013582471.1'],['recN'],['DNA repair protein RecN'],1
579,734879,735527,['WP_013582472.1'],,['HAD family phosphatase'],1
580,735767,736142,['WP_007051144.1'],,['GntR family transcriptional regulator'],1
581,736163,737084,['WP_013582473.1'],,['ABC transporter ATP-binding protein'],1
582,737090,737804,['WP_032740687.1'],,['ABC-2 transporter permease'],1
583,737806,738520,['WP_013582475.1'],,['ABC-2 transporter permease'],1
584,738595,741382,['WP_013582476.1'],,"['calcium-translocating P-type ATPase, PMCA-type']",-1
585,741901,743392,['WP_013582477.1'],,['threonine synthase'],-1
586,743614,744316,['WP_007051137.1'],,['hypothetical protein'],1
587,744437,745733,['WP_007051136.1'],,['glutamate-5-semialdehyde dehydrogenase'],1
588,745729,746311,['WP_007053591.1'],,['hypothetical protein'],1
589,746307,747093,['WP_007051134.1'],,['nicotinate-nucleotide adenylyltransferase'],1
590,747190,748396,['WP_013582479.1'],,['glycoside hydrolase family 3 protein'],-1
591,748568,751808,['WP_013582480.1'],,['UPF0182 family protein'],1
592,751941,752475,['WP_007051131.1'],,['N-acetyltransferase'],1
593,752634,753234,['WP_007051129.1'],,['aminoacyl-tRNA hydrolase'],1
594,753223,756808,['WP_013582481.1'],['mfd'],['transcription-repair coupling factor'],1
595,756956,757895,['WP_016507589.1'],,['aldo/keto reductase'],1
596,758045,759344,['WP_007051126.1'],['eno'],['phosphopyruvate hydratase'],1
597,759434,760046,['WP_013582483.1'],,['septum formation initiator family protein'],1
598,760042,760609,['WP_007051124.1'],,['DUF501 domain-containing protein'],1
599,760671,761673,['WP_007051123.1'],,['Ppx/GppA family phosphatase'],1
600,762101,762671,['WP_007055112.1'],,['hypothetical protein'],1
601,762817,764278,['WP_007055100.1'],,['L-serine ammonia-lyase'],1
602,764419,764827,['WP_007051894.1'],,['FKBP-type peptidyl-prolyl cis-trans isomerase'],1
603,764925,765405,['WP_007055115.1'],,['transcription elongation factor GreA'],1
604,765459,766404,['WP_007053578.1'],,['hemolysin III family protein'],-1
605,766529,767303,['WP_013582484.1'],,['zinc ribbon domain-containing protein'],1
606,767465,768953,['WP_007051898.1'],,['PAS domain-containing sensor histidine kinase'],1
607,769025,769304,['WP_003835265.1'],,['WhiB family transcriptional regulator'],-1
608,769417,771244,['WP_007051899.1'],,['cell division protein FtsK'],-1
609,771413,772319,['WP_007053575.1'],,['LCP family protein'],-1
610,772341,772662,['WP_007055108.1'],,['hypothetical protein'],1
611,773097,773397,['WP_007051901.1'],,['WhiB family transcriptional regulator'],1
612,773440,776536,['WP_007053572.1'],,['membrane protein'],1
613,776532,778074,['WP_007057368.1'],,['hypothetical protein'],1
614,778176,778539,['WP_007053570.1'],,['metallopeptidase family protein'],-1
615,778693,779500,['WP_013582486.1'],,['HAD-IIB family hydrolase'],1
616,779509,780232,['WP_013582487.1'],,['ComF family protein'],1
617,780147,780534,['WP_007058417.1'],,['S24 family peptidase'],-1
618,780601,781675,['WP_007053568.1'],,['HAMP domain-containing histidine kinase'],-1
619,781674,782397,['WP_007051909.1'],,['response regulator transcription factor'],-1
620,782432,784685,['WP_008782797.1'],['glgB'],"['1,4-alpha-glucan branching protein GlgB']",-1
621,784862,785456,['WP_007053566.1'],,['CarD family transcriptional regulator'],1
622,785564,786089,['WP_032740688.1'],,"['2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase']",1
623,786140,786974,['WP_007051913.1'],,['metal ABC transporter permease'],-1
624,787040,787931,['WP_007053564.1'],,['ABC transporter ATP-binding protein'],-1
625,788103,789300,['WP_013582489.1'],,['zinc ABC transporter substrate-binding protein'],-1
626,789403,790279,['WP_007053562.1'],,['bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase'],1
627,790398,791874,['WP_007051917.1'],['rpsA'],['30S ribosomal protein S1'],1
628,792047,792665,['WP_007051918.1'],,['dephospho-CoA kinase'],1
629,792676,794788,['WP_007051919.1'],['uvrB'],['excinuclease ABC subunit UvrB'],1
630,794958,795945,['WP_007051920.1'],,['TerC family protein'],1
631,796112,797555,['WP_007055467.1'],['pyk'],['pyruvate kinase'],1
632,797702,798302,['WP_007051922.1'],,['NUDIX hydrolase'],-1
633,798648,799434,['WP_013582490.1'],,['response regulator'],1
634,799479,802347,['WP_032740691.1'],['polA'],['DNA polymerase I'],1
635,802516,803437,['WP_013582492.1'],,['Nif3-like dinuclear metal center hexameric protein'],1
636,803482,804157,['WP_012578040.1'],,['NUDIX hydrolase'],1
637,804231,806352,['WP_007055470.1'],['glgX'],['glycogen debranching protein GlgX'],1
638,806482,806569,,,['XRE family transcriptional regulator'],1
639,807331,808504,['WP_013582493.1'],,['hypothetical protein'],1
640,808686,810024,['WP_013582494.1'],['aroA'],['3-phosphoshikimate 1-carboxyvinyltransferase'],1
641,810194,811424,['WP_011068227.1'],,['acetate kinase'],-1
642,811558,813229,['WP_013582495.1'],['pta'],['phosphate acetyltransferase'],-1
643,813888,814587,['WP_007057554.1'],,['histidine phosphatase family protein'],-1
644,814738,815152,['WP_007053455.1'],['rsfS'],['ribosome silencing factor'],-1
645,815155,816538,['WP_013582496.1'],['glmU'],['bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU'],-1
646,816819,817842,['WP_008782813.1'],,['ribose-phosphate diphosphokinase'],-1
647,817927,819802,['WP_013582498.1'],,['acetyltransferase'],-1
648,819977,821459,['WP_013582499.1'],,['DUF1846 domain-containing protein'],-1
649,821705,822089,['WP_007053450.1'],,['DUF600 family protein'],-1
650,822088,823366,['WP_013582500.1'],,['DNA/RNA non-specific endonuclease'],-1
651,823366,824020,['WP_007052037.1'],,['hypothetical protein'],-1
652,824170,824365,['WP_013582501.1'],,['hypothetical protein'],1
653,824511,825495,['WP_007055468.1'],,['MFS transporter'],1
654,825614,825809,['WP_007052039.1'],,['hypothetical protein'],-1
655,825780,826802,,,['IS66 family transposase'],-1
656,827343,827739,['WP_012471919.1'],,['arsenate reductase ArsC'],-1
657,827731,828223,,,['hypothetical protein'],-1
658,828608,830171,['WP_007057943.1'],['guaA'],['glutamine-hydrolyzing GMP synthase'],-1
659,830616,833094,['WP_007052042.1'],,['phosphoketolase'],1
660,833215,834037,['WP_007052043.1'],,['Cof-type HAD-IIB family hydrolase'],-1
661,834238,835219,['WP_013582504.1'],,['ABC transporter substrate-binding protein'],1
662,835352,836558,['WP_013582505.1'],,['methionine ABC transporter ATP-binding protein'],1
663,836554,837241,['WP_007052047.1'],,['ABC transporter permease'],1
664,837329,838481,['WP_007052048.1'],,['amidohydrolase'],1
665,838829,840527,['WP_013582506.1'],,['NAD+ synthase'],1
666,840579,840804,['WP_007055377.1'],,['hypothetical protein'],1
667,841069,843445,['WP_013582507.1'],['pflB'],['formate C-acetyltransferase'],1
668,843554,844436,['WP_007052052.1'],['pflA'],['pyruvate formate lyase-activating protein'],1
669,844498,845137,['WP_007052053.1'],,['DUF3000 family protein'],1
670,845133,846435,['WP_007052054.1'],,['HRDC domain-containing protein'],1
671,846489,847869,['WP_007052055.1'],,['trigger factor'],1
672,848052,849519,['WP_013582508.1'],,['chloride channel protein'],1
673,849630,850011,['WP_007052057.1'],,['hypothetical protein'],1
674,850116,850740,['WP_007052058.1'],,['ATP-dependent Clp protease proteolytic subunit'],1
675,850745,851447,['WP_013582509.1'],,['ATP-dependent Clp protease proteolytic subunit'],1
676,851568,852987,['WP_007052060.1'],['clpX'],['ATP-dependent Clp protease ATP-binding subunit ClpX'],1
677,853467,854886,['WP_007052061.1'],,['Na+/H+ antiporter NhaA'],1
678,855179,856121,['WP_013582510.1'],,['TIGR00730 family Rossman fold protein'],1
679,856166,856832,['WP_007052063.1'],,['class I SAM-dependent methyltransferase'],-1
680,856925,857891,['WP_007052064.1'],,['4Fe-4S dicluster domain-containing protein'],-1
681,857986,859852,['WP_007053431.1'],,['FAD-binding protein'],-1
682,859908,861609,['WP_007053430.1'],,['DNA-protecting protein DprA'],-1
683,861605,863141,['WP_007052067.1'],,['YifB family Mg chelatase-like AAA ATPase'],-1
684,863199,863703,['WP_007053429.1'],,['YraN family protein'],-1
685,863939,864812,['WP_007053428.1'],,['pyridoxamine kinase'],-1
686,865285,866602,['WP_074709735.1'],,['O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase'],1
687,866950,867742,['WP_013582511.1'],,['ABC transporter ATP-binding protein'],1
688,867783,870426,['WP_013582512.1'],,['FtsX-like permease family protein'],1
689,870517,871264,['WP_013582513.1'],,['response regulator transcription factor'],-1
690,871340,873950,['WP_013582514.1'],,['sensor histidine kinase'],-1
691,874127,875471,['WP_013410963.1'],,['alpha/beta fold hydrolase'],1
692,875545,876346,['WP_013582515.1'],['proC'],['pyrroline-5-carboxylate reductase'],1
693,876363,877461,['WP_003836618.1'],['ychF'],['redox-regulated ATPase YchF'],1
694,877708,878074,['WP_013582516.1'],,['YccF domain-containing protein'],-1
695,878679,880731,['WP_013582517.1'],,['DHA2 family efflux MFS transporter permease subunit'],1
696,881043,882534,['WP_013582518.1'],,['MFS transporter'],1
697,882571,884272,['WP_013582519.1'],,['serine/threonine protein kinase'],-1
698,884333,884774,['WP_013582520.1'],,['transcriptional regulator'],-1
699,885207,886752,['WP_007055486.1'],,['hypothetical protein'],1
700,886805,887042,['WP_007052094.1'],,['hypothetical protein'],1
701,887125,888289,['WP_013582521.1'],,['SPFH domain-containing protein'],1
702,888408,888963,['WP_007052097.1'],,['helix-turn-helix domain-containing protein'],-1
703,889118,889700,['WP_013582522.1'],,['haloacid dehalogenase-like hydrolase'],1
704,889750,890581,['WP_007053407.1'],,['histidine phosphatase family protein'],1
705,890685,891975,['WP_007052100.1'],,['nitrate reductase'],1
706,892335,894522,['WP_013582523.1'],,['DEAD/DEAH box helicase'],1
707,894777,895305,['WP_161388932.1'],,['TetR family transcriptional regulator'],1
708,895333,896599,['WP_007057983.1'],,['alpha-amylase family protein'],-1
709,896873,899273,['WP_007055496.1'],,['carbon starvation protein A'],1
710,899330,899528,['WP_007052106.1'],,['YbdD/YjiX family protein'],1
711,899647,900700,['WP_007052107.1'],,['inorganic phosphate transporter'],1
712,900717,901341,['WP_007052108.1'],,['DUF47 family protein'],1
713,901524,902178,['WP_007052109.1'],,['response regulator transcription factor'],-1
714,902177,903530,['WP_013582524.1'],,['two-component sensor histidine kinase'],-1
715,903915,904899,['WP_007057287.1'],,['ABC transporter ATP-binding protein'],1
716,904999,906238,['WP_007052113.1'],,['ABC transporter permease'],1
717,906224,907637,['WP_007052114.1'],,['ABC transporter permease'],1
718,907641,909120,['WP_013582525.1'],,['putative DNA binding domain-containing protein'],-1
719,909371,909986,['WP_007052116.1'],,['isochorismatase family protein'],-1
720,910144,910546,['WP_007052118.1'],,['VOC family protein'],1
721,910634,911573,['WP_013582526.1'],,['cobalt transporter'],-1
722,911860,912682,['WP_013410947.1'],,['alpha/beta hydrolase'],1
